geohash,ev_number,count,demand,chargers
131210062002,1.0,2.0,2.0,0.0
131210063001,1.0,34.0,34.0,3.0
131210063002,2.0,2.0,2.0,0.0
131210064001,4.0,3.0,4.0,0.0
131210065001,1.0,1.0,1.0,0.0
131210065002,1.0,3.0,3.0,0.0
131210065003,2.0,3.0,3.0,0.0
131210065004,2.0,1.0,2.0,0.0
131210066011,3.0,2.0,3.0,0.0
131210066012,3.0,4.0,4.0,0.0
131210066021,2.0,4.0,4.0,0.0
131210067001,1.0,0.0,1.0,0.0
131210067002,1.0,0.0,1.0,0.0
131210067003,1.0,0.0,1.0,0.0
131210068011,180.0,8.0,180.0,0.0
131210068021,1.0,1.0,1.0,0.0
131210069001,2.0,5.0,5.0,0.0
131210069002,2.0,4.0,4.0,0.0
131210069003,7.0,4.0,7.0,0.0
131210070011,2.0,1.0,2.0,4.0
131210070012,1.0,2.0,2.0,0.0
131210070013,2.0,2.0,2.0,0.0
131210070021,1.0,47.0,47.0,0.0
131210070022,1.0,3.0,3.0,0.0
131210070023,2.0,1.0,2.0,0.0
131210070024,7.0,39.0,39.0,0.0
131210071001,1.0,1.0,1.0,0.0
131210071002,1.0,4.0,4.0,0.0
131210072001,5.0,6.0,6.0,0.0
131210072002,1.0,1.0,1.0,0.0
131210073001,1.0,0.0,1.0,0.0
131210073002,1.0,0.0,1.0,0.0
131210073003,1.0,0.0,1.0,0.0
131210074001,2.0,6.0,6.0,0.0
131210074002,4.0,1.0,4.0,0.0
131210075001,1.0,8.0,8.0,6.0
131210075002,2.0,2.0,2.0,0.0
131210075003,1.0,2.0,2.0,0.0
131210075004,10.0,0.0,10.0,0.0
131210076021,1.0,4.0,4.0,0.0
131210076022,2.0,6.0,6.0,0.0
131210076023,138.0,67.0,138.0,0.0
131210076031,1.0,2.0,2.0,0.0
131210076032,2.0,3.0,3.0,0.0
131210076033,2.0,13.0,13.0,0.0
131210076041,35.0,24.0,35.0,0.0
131210077031,2.0,0.0,2.0,0.0
131210077032,74.0,42.0,74.0,0.0
131210077033,4.0,11.0,11.0,0.0
131210077041,3.0,0.0,3.0,0.0
131210077042,1.0,0.0,1.0,0.0
131210077043,5.0,0.0,5.0,0.0
131210077051,3.0,1.0,3.0,0.0
131210077052,2.0,3.0,3.0,4.0
131210077061,6.0,0.0,6.0,0.0
131210077062,5.0,0.0,5.0,0.0
131210077063,2.0,0.0,2.0,10.0
131210078021,4.0,0.0,4.0,0.0
131210078022,2.0,0.0,2.0,0.0
131210078023,1.0,0.0,1.0,0.0
131210078024,1.0,0.0,1.0,0.0
131210078051,2.0,3.0,3.0,10.0
131210078052,5.0,4.0,5.0,0.0
131210078061,2.0,1.0,2.0,0.0
131210078062,98.0,34.0,98.0,0.0
131210078063,2.0,2.0,2.0,0.0
131210078071,1.0,2.0,2.0,0.0
131210078072,1.0,3.0,3.0,0.0
131210078081,1.0,17.0,17.0,0.0
131210078082,2.0,1.0,2.0,0.0
131210079001,2.0,3.0,3.0,0.0
131210079002,1.0,1.0,1.0,0.0
131210079003,2.0,27.0,27.0,0.0
131210080001,4.0,2.0,4.0,0.0
131210080002,1.0,1.0,1.0,0.0
131210080003,1.0,1.0,1.0,0.0
131210080004,5.0,5.0,5.0,0.0
131210080005,4.0,62.0,62.0,0.0
131210081011,1.0,0.0,1.0,0.0
131210081021,110.0,0.0,110.0,0.0
131210081022,1.0,0.0,1.0,0.0
131210081023,4.0,0.0,4.0,0.0
131210081024,1.0,0.0,1.0,7.0
131210082011,2.0,0.0,2.0,0.0
131210082012,1.0,0.0,1.0,0.0
131210082013,1.0,0.0,1.0,0.0
131210082021,2.0,0.0,2.0,0.0
131210082022,2.0,1.0,2.0,0.0
131210082023,2.0,5.0,5.0,0.0
131210082024,1.0,6.0,6.0,6.0
131210083011,1.0,1.0,1.0,0.0
131210083012,2.0,4.0,4.0,0.0
131210083021,1.0,1.0,1.0,0.0
131210083022,2.0,3.0,3.0,0.0
131210084001,1.0,2.0,2.0,0.0
131210084002,2.0,6.0,6.0,0.0
131210084003,5.0,2.0,5.0,0.0
131210085001,1.0,8.0,8.0,0.0
131210085002,2.0,2.0,2.0,0.0
131210085003,1.0,13.0,13.0,0.0
131210086011,2.0,1.0,2.0,0.0
131210086012,1.0,3.0,3.0,0.0
131210086013,2.0,3.0,3.0,0.0
131210086014,1.0,4.0,4.0,0.0
131210086021,2.0,3.0,3.0,2.0
131210086022,1.0,4.0,4.0,0.0
131210087001,140.0,0.0,140.0,0.0
131210087002,2.0,0.0,2.0,0.0
131210087003,1.0,0.0,1.0,0.0
131210087004,2.0,0.0,2.0,0.0
131210088001,7.0,0.0,7.0,0.0
131210088002,5.0,0.0,5.0,0.0
131210089021,6.0,0.0,6.0,14.0
131210089022,3.0,0.0,3.0,3.0
131210089023,2.0,0.0,2.0,7.0
131210089024,5.0,0.0,5.0,0.0
131210089031,4.0,3.0,4.0,4.0
131210089041,191.0,0.0,191.0,0.0
131210089042,3.0,0.0,3.0,0.0
131210089043,337.0,0.0,337.0,2.0
131210090001,4.0,0.0,4.0,0.0
131210090002,2.0,0.0,2.0,0.0
131210090003,7.0,0.0,7.0,0.0
131210091011,6.0,0.0,6.0,0.0
131210091012,1.0,0.0,1.0,0.0
131210091013,1.0,0.0,1.0,8.0
131210091014,2.0,0.0,2.0,10.0
131210091021,5.0,0.0,5.0,0.0
131210091022,1.0,0.0,1.0,0.0
131210091023,1.0,0.0,1.0,0.0
131210092001,5.0,0.0,5.0,0.0
131210092002,2.0,0.0,2.0,4.0
131210092003,3.0,0.0,3.0,0.0
131210093001,2.0,0.0,2.0,0.0
131210093002,161.0,0.0,161.0,4.0
131210093003,202.0,0.0,202.0,0.0
131210093004,2.0,0.0,2.0,0.0
131210094021,6.0,0.0,6.0,6.0
131210094022,5.0,0.0,5.0,7.0
131210094031,7.0,0.0,7.0,0.0
131210094032,1.0,0.0,1.0,0.0
131210094033,6.0,0.0,6.0,0.0
131210094041,2.0,0.0,2.0,0.0
131210094042,2.0,0.0,2.0,8.0
131210094043,2.0,0.0,2.0,0.0
131210095011,1.0,3.0,3.0,0.0
131210095012,1.0,2.0,2.0,9.0
131210095013,2.0,2.0,2.0,0.0
131210095021,5.0,0.0,5.0,10.0
131210095022,2.0,0.0,2.0,0.0
131210095023,3.0,0.0,3.0,6.0
131210095024,5.0,0.0,5.0,3.0
131210096011,6.0,6.0,6.0,8.0
131210096012,2.0,1.0,2.0,0.0
131210096021,1.0,0.0,1.0,0.0
131210096022,4.0,0.0,4.0,4.0
131210096023,4.0,0.0,4.0,56.0
131210096031,2.0,0.0,2.0,32.0
131210096032,1.0,0.0,1.0,1.0
131210096033,1.0,0.0,1.0,2.0
131210097001,1.0,9.0,9.0,0.0
131210097002,1.0,5.0,5.0,0.0
131210097003,2.0,1.0,2.0,0.0
131210098011,1.0,0.0,1.0,4.0
131210098012,4.0,0.0,4.0,0.0
131210098013,1.0,0.0,1.0,0.0
131210098021,3.0,6.0,6.0,4.0
131210098022,3.0,4.0,4.0,0.0
131210099001,3.0,4.0,4.0,0.0
131210099002,3.0,5.0,5.0,3.0
131210099003,1.0,1.0,1.0,0.0
131210099004,3.0,1.0,3.0,0.0
131210100011,1.0,0.0,1.0,48.0
131210100012,3.0,0.0,3.0,4.0
131210100013,1.0,0.0,1.0,0.0
131210100014,2.0,0.0,2.0,0.0
131210100021,2.0,0.0,2.0,0.0
131210100022,1.0,0.0,1.0,0.0
131210100023,2.0,0.0,2.0,54.0
131210101061,1.0,0.0,1.0,0.0
131210101062,1.0,1.0,1.0,0.0
131210101063,2.0,1.0,2.0,0.0
131210101071,2.0,3.0,3.0,0.0
131210101072,2.0,1.0,2.0,0.0
131210101081,2.0,8.0,8.0,0.0
131210101082,6.0,3.0,6.0,0.0
131210101101,1.0,0.0,1.0,21.0
131210101102,1.0,0.0,1.0,0.0
131210101103,2.0,0.0,2.0,0.0
131210101131,3.0,0.0,3.0,0.0
131210101132,1.0,0.0,1.0,0.0
131210101133,2.0,0.0,2.0,11.0
131210101141,2.0,0.0,2.0,0.0
131210101142,2.0,0.0,2.0,5.0
131210101143,2.0,0.0,2.0,0.0
131210101151,1.0,2.0,2.0,8.0
131210101171,1.0,2.0,2.0,0.0
131210101172,332.0,96.0,332.0,0.0
131210101181,4.0,0.0,4.0,0.0
131210101182,4.0,0.0,4.0,0.0
131210101183,5.0,0.0,5.0,0.0
131210101191,6.0,0.0,6.0,1.0
131210101192,3.0,0.0,3.0,0.0
131210101193,5.0,0.0,5.0,0.0
131210101201,2.0,0.0,2.0,0.0
131210101211,2.0,3.0,3.0,16.0
131210101221,1.0,0.0,1.0,0.0
131210101222,2.0,0.0,2.0,14.0
131210101223,2.0,0.0,2.0,10.0
131210101231,37.0,0.0,37.0,0.0
131210101232,167.0,0.0,167.0,0.0
131210101233,1.0,0.0,1.0,10.0
131210102041,1.0,1.0,1.0,0.0
131210102042,2.0,1.0,2.0,0.0
131210102043,3.0,41.0,41.0,7.0
131210102044,1.0,1.0,1.0,0.0
131210102051,2.0,0.0,2.0,0.0
131210102052,6.0,0.0,6.0,2.0
131210102053,3.0,0.0,3.0,6.0
131210102054,7.0,0.0,7.0,12.0
131210102061,5.0,0.0,5.0,0.0
131210102062,5.0,0.0,5.0,2.0
131210102063,2.0,0.0,2.0,0.0
131210102081,6.0,0.0,6.0,0.0
131210102082,1.0,0.0,1.0,2.0
131210102083,3.0,0.0,3.0,0.0
131210102091,1.0,0.0,1.0,0.0
131210102092,3.0,0.0,3.0,0.0
131210102093,5.0,0.0,5.0,0.0
131210102101,3.0,0.0,3.0,0.0
131210102102,2.0,0.0,2.0,1.0
131210102103,3.0,0.0,3.0,0.0
131210102111,1.0,0.0,1.0,0.0
131210102112,2.0,1.0,2.0,0.0
131210102121,171.0,0.0,171.0,0.0
131210102122,1.0,1.0,1.0,0.0
131210102123,2.0,30.0,30.0,4.0
131210103011,2.0,0.0,2.0,0.0
131210103012,2.0,0.0,2.0,0.0
131210103031,1.0,0.0,1.0,0.0
131210103032,1.0,0.0,1.0,4.0
131210103041,5.0,0.0,5.0,0.0
131210103042,2.0,0.0,2.0,0.0
131210104001,1.0,0.0,1.0,0.0
131210104002,5.0,0.0,5.0,3.0
131210104003,1.0,0.0,1.0,0.0
131210104004,350.0,0.0,350.0,0.0
131210105071,342.0,0.0,342.0,0.0
131210105072,6.0,0.0,6.0,0.0
131210105073,1.0,0.0,1.0,4.0
131210105074,177.0,0.0,177.0,0.0
131210105081,335.0,101.0,335.0,0.0
131210105101,2.0,0.0,2.0,0.0
131210105102,2.0,0.0,2.0,3.0
131210105103,1.0,0.0,1.0,7.0
131210105104,1.0,0.0,1.0,0.0
131210105111,1.0,0.0,1.0,0.0
131210105112,1.0,0.0,1.0,0.0
131210105113,1.0,0.0,1.0,0.0
131210105121,7.0,0.0,7.0,2.0
131210105122,2.0,0.0,2.0,0.0
131210105123,3.0,0.0,3.0,0.0
131210105131,1.0,0.0,1.0,0.0
131210105132,1.0,0.0,1.0,0.0
131210105133,1.0,0.0,1.0,0.0
131210105141,368.0,0.0,368.0,0.0
131210105142,25.0,0.0,25.0,0.0
131210105143,395.0,0.0,395.0,0.0
131210105151,58.0,0.0,58.0,0.0
131210105161,2.0,0.0,2.0,3.0
131210105162,2.0,0.0,2.0,0.0
131210105163,2.0,0.0,2.0,0.0
131210106011,286.0,69.0,286.0,0.0
131210106012,2.0,2.0,2.0,2.0
131210106013,1.0,1.0,1.0,0.0
131210106014,1.0,99.0,99.0,0.0
131210106031,4.0,2.0,4.0,67.0
131210106032,3.0,1.0,3.0,0.0
131210106033,2.0,5.0,5.0,0.0
131210106041,5.0,8.0,8.0,0.0
131210106042,3.0,3.0,3.0,0.0
131210106043,1.0,2.0,2.0,0.0
131210108001,255.0,0.0,255.0,2.0
131210108002,6.0,0.0,6.0,0.0
131210108003,3.0,0.0,3.0,31.0
131210108004,1.0,0.0,1.0,0.0
131210108005,2.0,0.0,2.0,3.0
131210108006,1.0,0.0,1.0,0.0
131210110001,334.0,215.0,334.0,0.0
131210110002,1.0,42.0,42.0,30.0
131210110003,1.0,30.0,30.0,0.0
131210110004,2.0,0.0,2.0,8.0
131210111001,2.0,1.0,2.0,0.0
131210111002,1.0,5.0,5.0,0.0
131210111003,4.0,1.0,4.0,0.0
131210112011,4.0,0.0,4.0,0.0
131210112012,2.0,0.0,2.0,0.0
131210112013,184.0,0.0,184.0,0.0
131210112021,1.0,2.0,2.0,0.0
131210112022,1.0,1.0,1.0,0.0
131210112023,7.0,98.0,98.0,0.0
131210112024,6.0,3.0,6.0,0.0
131210112025,1.0,2.0,2.0,0.0
131210112026,1.0,1.0,1.0,0.0
131210113011,1.0,2.0,2.0,0.0
131210113012,1.0,0.0,1.0,0.0
131210113013,1.0,1.0,1.0,0.0
131210113014,1.0,1.0,1.0,0.0
131210113015,1.0,2.0,2.0,0.0
131210113016,1.0,1.0,1.0,0.0
131210113031,4.0,0.0,4.0,0.0
131210113032,2.0,0.0,2.0,0.0
131210113033,6.0,0.0,6.0,0.0
131210113034,2.0,0.0,2.0,0.0
131210113035,88.0,0.0,88.0,0.0
131210113051,2.0,0.0,2.0,0.0
131210113052,2.0,0.0,2.0,12.0
131210113053,45.0,0.0,45.0,0.0
131210113061,3.0,55.0,55.0,0.0
131210113062,126.0,36.0,126.0,34.0
131210114051,5.0,0.0,5.0,6.0
131210114052,2.0,0.0,2.0,0.0
131210114053,5.0,0.0,5.0,0.0
131210114054,2.0,0.0,2.0,4.0
131210114101,7.0,0.0,7.0,0.0
131210114102,2.0,0.0,2.0,2.0
131210114103,2.0,0.0,2.0,0.0
131210114111,2.0,0.0,2.0,0.0
131210114112,1.0,0.0,1.0,0.0
131210114113,7.0,0.0,7.0,0.0
131210114114,1.0,0.0,1.0,0.0
131210114115,4.0,0.0,4.0,0.0
131210114121,6.0,0.0,6.0,1.0
131210114122,3.0,0.0,3.0,12.0
131210114123,2.0,0.0,2.0,2.0
131210114141,5.0,0.0,5.0,0.0
131210114142,2.0,0.0,2.0,0.0
131210114143,1.0,0.0,1.0,0.0
131210114144,2.0,0.0,2.0,0.0
131210114161,1.0,1.0,1.0,0.0
131210114162,2.0,6.0,6.0,0.0
131210114163,1.0,0.0,1.0,3.0
131210114171,1.0,1.0,1.0,0.0
131210114172,1.0,3.0,3.0,0.0
131210114173,1.0,14.0,14.0,0.0
131210114174,1.0,2.0,2.0,0.0
131210114181,1.0,0.0,1.0,0.0
131210114182,1.0,0.0,1.0,0.0
131210114183,2.0,0.0,2.0,0.0
131210114184,5.0,0.0,5.0,4.0
131210114191,3.0,4.0,4.0,0.0
131210114192,6.0,32.0,32.0,2.0
131210114193,4.0,1.0,4.0,0.0
131210114201,3.0,0.0,3.0,0.0
131210114202,2.0,0.0,2.0,0.0
131210114203,2.0,0.0,2.0,0.0
131210114211,4.0,2.0,4.0,4.0
131210114212,5.0,5.0,5.0,1.0
131210114221,1.0,2.0,2.0,0.0
131210114222,1.0,1.0,1.0,0.0
131210114231,5.0,4.0,5.0,0.0
131210114232,2.0,3.0,3.0,0.0
131210114233,3.0,1.0,3.0,0.0
131210114234,1.0,2.0,2.0,0.0
131210114241,1.0,1.0,1.0,0.0
131210114242,7.0,2.0,7.0,1.0
131210114251,1.0,0.0,1.0,0.0
131210114252,2.0,0.0,2.0,0.0
131210114253,1.0,0.0,1.0,0.0
131210114261,1.0,0.0,1.0,0.0
131210114271,1.0,0.0,1.0,0.0
131210114272,1.0,0.0,1.0,0.0
131210114273,6.0,0.0,6.0,4.0
131210115031,2.0,0.0,2.0,0.0
131210115032,1.0,0.0,1.0,0.0
131210115033,1.0,0.0,1.0,0.0
131210115041,1.0,0.0,1.0,0.0
131210115042,1.0,0.0,1.0,0.0
131210115043,2.0,0.0,2.0,0.0
131210115044,2.0,0.0,2.0,0.0
131210115051,2.0,1.0,2.0,0.0
131210115052,1.0,0.0,1.0,0.0
131210115061,4.0,0.0,4.0,0.0
131210115062,2.0,0.0,2.0,0.0
131210115063,2.0,0.0,2.0,0.0
131210116101,310.0,0.0,310.0,7.0
131210116102,3.0,0.0,3.0,0.0
131210116111,36.0,0.0,36.0,26.0
131210116112,2.0,0.0,2.0,2.0
131210116113,3.0,0.0,3.0,3.0
131210116121,2.0,1.0,2.0,0.0
131210116122,3.0,1.0,3.0,0.0
131210116131,6.0,0.0,6.0,0.0
131210116132,2.0,0.0,2.0,0.0
131210116141,1.0,0.0,1.0,0.0
131210116142,4.0,0.0,4.0,1.0
131210116143,5.0,0.0,5.0,0.0
131210116151,1.0,0.0,1.0,0.0
131210116152,2.0,0.0,2.0,0.0
131210116153,3.0,0.0,3.0,4.0
131210116161,3.0,0.0,3.0,4.0
131210116162,5.0,0.0,5.0,30.0
131210116163,2.0,0.0,2.0,38.0
131210116171,1.0,0.0,1.0,0.0
131210116172,2.0,0.0,2.0,0.0
131210116173,2.0,0.0,2.0,0.0
131210116181,1.0,1.0,1.0,10.0
131210116191,1.0,0.0,1.0,1.0
131210116192,2.0,0.0,2.0,0.0
131210116193,2.0,0.0,2.0,0.0
131210116201,3.0,0.0,3.0,0.0
131210116202,3.0,0.0,3.0,0.0
131210116203,5.0,0.0,5.0,0.0
131210116211,4.0,0.0,4.0,15.0
131210116212,13.0,0.0,13.0,0.0
131210116213,1.0,0.0,1.0,0.0
131210116221,3.0,0.0,3.0,2.0
131210116222,1.0,0.0,1.0,2.0
131210116223,2.0,0.0,2.0,0.0
131210116231,7.0,0.0,7.0,0.0
131210116232,5.0,0.0,5.0,0.0
131210116233,2.0,0.0,2.0,0.0
131210116234,1.0,0.0,1.0,0.0
131210116241,1.0,2.0,2.0,0.0
131210116242,2.0,1.0,2.0,0.0
131210116251,2.0,0.0,2.0,0.0
131210116252,2.0,0.0,2.0,0.0
131210116253,2.0,0.0,2.0,0.0
131210116261,5.0,0.0,5.0,6.0
131210116262,6.0,0.0,6.0,0.0
131210118001,1.0,0.0,1.0,0.0
131210118002,211.0,0.0,211.0,2.0
131210118003,244.0,0.0,244.0,0.0
131210119001,5.0,0.0,5.0,0.0
131210119002,3.0,0.0,3.0,43.0
131210120001,5.0,7.0,7.0,4.0
131210120002,6.0,4.0,6.0,0.0
131210123001,1.0,2.0,2.0,0.0
131210123002,2.0,41.0,41.0,8.0
131210123003,5.0,28.0,28.0,2.0
131219800001,7.0,21.0,21.0,48.0
131230801001,1.0,2.0,2.0,0.0
131230801002,2.0,1.0,2.0,0.0
131230801003,1.0,5.0,5.0,0.0
131230802001,2.0,1.0,2.0,0.0
131230802002,1.0,1.0,1.0,0.0
131230802003,1.0,1.0,1.0,0.0
131230803001,128.0,0.0,128.0,0.0
131230803002,2.0,0.0,2.0,0.0
131230803003,130.0,0.0,130.0,0.0
131230803004,17.0,0.0,17.0,4.0
131230804001,1.0,0.0,1.0,0.0
131230804002,2.0,0.0,2.0,0.0
131230804003,2.0,0.0,2.0,0.0
131230805001,2.0,1.0,2.0,0.0
131230805002,2.0,1.0,2.0,0.0
131230805003,1.0,1.0,1.0,0.0
131250101001,1.0,6.0,6.0,0.0
131250101002,2.0,3.0,3.0,0.0
131250101003,1.0,2.0,2.0,0.0
131270001011,197.0,62.0,197.0,2.0
131270001012,2.0,22.0,22.0,0.0
131270001021,5.0,0.0,5.0,0.0
131270001022,1.0,0.0,1.0,0.0
131270001023,6.0,0.0,6.0,0.0
131270002001,1.0,0.0,1.0,0.0
131270002002,6.0,0.0,6.0,6.0
131270002003,5.0,0.0,5.0,0.0
131270003001,1.0,0.0,1.0,2.0
131270003002,1.0,0.0,1.0,2.0
131270003003,297.0,0.0,297.0,0.0
131270003004,2.0,0.0,2.0,0.0
131270004011,1.0,0.0,1.0,2.0
131270004012,2.0,0.0,2.0,0.0
131270004013,1.0,0.0,1.0,0.0
131270004031,2.0,1.0,2.0,0.0
131270004032,1.0,1.0,1.0,0.0
131270004041,1.0,0.0,1.0,0.0
131270004042,1.0,0.0,1.0,24.0
131270004043,1.0,0.0,1.0,3.0
131270005011,4.0,2.0,4.0,0.0
131270005012,2.0,98.0,98.0,0.0
131270005013,5.0,4.0,5.0,2.0
131270005031,2.0,1.0,2.0,0.0
131270005032,1.0,10.0,10.0,0.0
131270005033,100.0,28.0,100.0,0.0
131270005041,1.0,1.0,1.0,0.0
131270005042,1.0,1.0,1.0,2.0
131270005043,2.0,0.0,2.0,0.0
131270006001,2.0,0.0,2.0,0.0
131270006002,15.0,0.0,15.0,0.0
131270006003,2.0,0.0,2.0,0.0
131270006004,2.0,0.0,2.0,0.0
131270007001,371.0,0.0,371.0,4.0
131270007002,1.0,0.0,1.0,0.0
131270007003,2.0,0.0,2.0,0.0
131270007004,5.0,0.0,5.0,0.0
131270007005,1.0,0.0,1.0,0.0
131270007006,1.0,0.0,1.0,0.0
131270007007,1.0,0.0,1.0,0.0
131270007008,249.0,0.0,249.0,0.0
131270008001,5.0,79.0,79.0,0.0
131270008002,247.0,51.0,247.0,0.0
131270008003,2.0,0.0,2.0,0.0
131270008004,2.0,1.0,2.0,0.0
131270009001,191.0,111.0,191.0,0.0
131270009002,2.0,2.0,2.0,0.0
131270009003,2.0,1.0,2.0,0.0
131270009004,1.0,1.0,1.0,0.0
131270009005,1.0,34.0,34.0,0.0
131270010001,2.0,0.0,2.0,38.0
131270010002,2.0,0.0,2.0,0.0
131270010003,2.0,0.0,2.0,0.0
131270010004,1.0,0.0,1.0,0.0
131299701001,2.0,0.0,2.0,0.0
131299701002,1.0,0.0,1.0,0.0
131299701003,1.0,0.0,1.0,0.0
131299702001,1.0,0.0,1.0,0.0
131299702002,2.0,0.0,2.0,4.0
131299702003,1.0,0.0,1.0,0.0
131299702004,1.0,0.0,1.0,0.0
131299703001,1.0,0.0,1.0,0.0
131299703002,1.0,0.0,1.0,0.0
131299703003,2.0,0.0,2.0,0.0
131299703004,73.0,0.0,73.0,0.0
131299704001,1.0,5.0,5.0,0.0
131299704002,1.0,3.0,3.0,0.0
131299704003,7.0,2.0,7.0,0.0
131299705001,6.0,0.0,6.0,2.0
131299705002,217.0,0.0,217.0,2.0
131299705003,6.0,40.0,40.0,0.0
131299706001,5.0,0.0,5.0,0.0
131299706002,1.0,0.0,1.0,0.0
131299706003,1.0,0.0,1.0,2.0
131299707001,1.0,2.0,2.0,0.0
131299707002,2.0,2.0,2.0,0.0
131299707003,2.0,2.0,2.0,0.0
131299708001,1.0,0.0,1.0,0.0
131299708002,1.0,0.0,1.0,7.0
131299708003,2.0,0.0,2.0,12.0
131299709001,2.0,0.0,2.0,0.0
131299709002,1.0,0.0,1.0,0.0
131299709003,1.0,0.0,1.0,0.0
131319501001,2.0,2.0,2.0,0.0
131319501002,1.0,1.0,1.0,0.0
131319502001,1.0,2.0,2.0,0.0
131319502002,2.0,1.0,2.0,0.0
131319503001,1.0,1.0,1.0,0.0
131319503002,2.0,20.0,20.0,0.0
131319503003,55.0,0.0,55.0,0.0
131319503004,2.0,1.0,2.0,0.0
131319504001,1.0,0.0,1.0,0.0
131319504002,2.0,0.0,2.0,0.0
131319504003,1.0,0.0,1.0,0.0
131319504004,1.0,0.0,1.0,0.0
131319505001,2.0,0.0,2.0,0.0
131319505002,5.0,0.0,5.0,0.0
131319505003,2.0,0.0,2.0,0.0
131319505004,2.0,0.0,2.0,0.0
131319506001,1.0,1.0,1.0,0.0
131339501001,1.0,1.0,1.0,0.0
131339501002,1.0,2.0,2.0,0.0
131339502001,1.0,2.0,2.0,0.0
131339502002,1.0,3.0,3.0,0.0
131339502003,2.0,3.0,3.0,0.0
131339503011,1.0,3.0,3.0,0.0
131339503012,2.0,3.0,3.0,7.0
131339503013,2.0,9.0,9.0,2.0
131339503014,1.0,0.0,1.0,0.0
131339503021,1.0,8.0,8.0,0.0
131339503022,5.0,3.0,5.0,0.0
131339503031,2.0,0.0,2.0,0.0
131339503032,2.0,0.0,2.0,0.0
131339503033,2.0,0.0,2.0,0.0
131339503034,1.0,0.0,1.0,2.0
131339503035,331.0,0.0,331.0,0.0
131339504001,1.0,2.0,2.0,0.0
131339505001,2.0,2.0,2.0,0.0
131339505002,1.0,1.0,1.0,0.0
131350501031,2.0,0.0,2.0,0.0
131350501032,5.0,0.0,5.0,0.0
131350501033,7.0,0.0,7.0,0.0
131350501051,2.0,6.0,6.0,0.0
131350501052,4.0,6.0,6.0,0.0
131350501053,3.0,2.0,3.0,0.0
131350501061,203.0,0.0,203.0,12.0
131350501062,1.0,0.0,1.0,0.0
131350501063,1.0,0.0,1.0,5.0
131350501064,3.0,0.0,3.0,4.0
131350501071,4.0,0.0,4.0,0.0
131350501081,2.0,0.0,2.0,0.0
131350501082,2.0,0.0,2.0,0.0
131350501091,234.0,0.0,234.0,0.0
131350501092,2.0,0.0,2.0,0.0
131350502051,6.0,15.0,15.0,0.0
131350502052,2.0,2.0,2.0,6.0
131350502081,1.0,0.0,1.0,0.0
131350502082,2.0,0.0,2.0,13.0
131350502091,2.0,0.0,2.0,2.0
131350502092,6.0,0.0,6.0,0.0
131350502093,2.0,0.0,2.0,0.0
131350502101,5.0,0.0,5.0,14.0
131350502102,5.0,0.0,5.0,0.0
131350502111,1.0,0.0,1.0,0.0
131350502112,4.0,0.0,4.0,1.0
131350502113,314.0,0.0,314.0,4.0
131350502121,1.0,0.0,1.0,0.0
131350502122,148.0,0.0,148.0,0.0
131350502123,5.0,0.0,5.0,0.0
131350502131,6.0,0.0,6.0,4.0
131350502132,4.0,0.0,4.0,0.0
131350502141,1.0,0.0,1.0,0.0
131350502142,6.0,0.0,6.0,0.0
131350502143,1.0,0.0,1.0,14.0
131350502151,7.0,8.0,8.0,12.0
131350502161,2.0,0.0,2.0,0.0
131350502162,5.0,0.0,5.0,0.0
131350502163,5.0,0.0,5.0,16.0
131350502171,5.0,0.0,5.0,16.0
131350502172,298.0,0.0,298.0,0.0
131350502181,1.0,1.0,1.0,0.0
131350502182,1.0,0.0,1.0,10.0
131350502191,1.0,11.0,11.0,0.0
131350502192,38.0,9.0,38.0,8.0
131350502201,4.0,0.0,4.0,24.0
131350502202,6.0,0.0,6.0,0.0
131350502203,5.0,0.0,5.0,0.0
131350503041,1.0,0.0,1.0,0.0
131350503042,5.0,0.0,5.0,0.0
131350503043,1.0,0.0,1.0,0.0
131350503061,388.0,109.0,388.0,0.0
131350503062,2.0,59.0,59.0,0.0
131350503081,3.0,4.0,4.0,0.0
131350503082,5.0,19.0,19.0,50.0
131350503091,2.0,0.0,2.0,0.0
131350503092,26.0,0.0,26.0,0.0
131350503093,1.0,0.0,1.0,0.0
131350503094,2.0,0.0,2.0,0.0
131350503101,1.0,0.0,1.0,0.0
131350503102,1.0,0.0,1.0,0.0
131350503103,5.0,0.0,5.0,16.0
131350503111,2.0,3.0,3.0,4.0
131350503112,3.0,4.0,4.0,6.0
131350503131,6.0,0.0,6.0,0.0
131350503132,1.0,0.0,1.0,0.0
131350503133,2.0,0.0,2.0,0.0
131350503134,2.0,0.0,2.0,0.0
131350503135,2.0,0.0,2.0,0.0
131350503136,344.0,0.0,344.0,0.0
131350503141,2.0,0.0,2.0,0.0
131350503142,4.0,0.0,4.0,0.0
131350503143,2.0,0.0,2.0,0.0
131350503144,1.0,0.0,1.0,0.0
131350503151,6.0,2.0,6.0,0.0
131350503152,1.0,1.0,1.0,0.0
131350503153,1.0,0.0,1.0,0.0
131350503171,1.0,2.0,2.0,0.0
131350503172,1.0,5.0,5.0,0.0
131350503173,2.0,1.0,2.0,0.0
131350503181,3.0,2.0,3.0,0.0
131350503182,1.0,0.0,1.0,0.0
131350503191,15.0,0.0,15.0,0.0
131350503192,3.0,0.0,3.0,0.0
131350503201,5.0,0.0,5.0,0.0
131350503202,4.0,0.0,4.0,2.0
